AREA,AREA_NAME,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-3011,Gambling Dealers,detailed,2460,5.8,1.282,2.79,NA,NA,21.76,45250,10.3,14.4,14.42,14.74,22.42,42.53,29960,29990,30660,46640,88460,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-3012,Gambling and Sports Book Writers and Runners,detailed,170,1.6,0.088,1.69,NA,NA,16.3,33910,0.7,14.74,14.74,15.59,18.75,18.75,30650,30660,32430,38990,39010,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-3019,"Gambling Service Workers, All Other",detailed,170,2.1,0.091,1.18,NA,NA,23,47840,0.7,14.29,17.02,17.29,35.49,37.1,29720,35400,35960,73820,77170,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,620,8.1,0.323,0.83,NA,NA,17.61,36620,1.3,14.35,14.77,17.34,18.19,24.1,29840,30720,36070,37840,50120,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-3091,Amusement and Recreation Attendants,detailed,2230,7.8,1.161,0.62,NA,NA,16.65,34630,1.1,14.46,14.65,16.58,17.65,19.91,30090,30460,34480,36720,41420,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-5011,Barbers,detailed,470,33.2,0.246,2.68,NA,NA,25.97,54020,23,13.93,14.23,24.2,34.69,47.52,28970,29600,50330,72160,98840,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,4470,12.9,2.331,1.15,NA,NA,21.29,44290,4,14.34,17.48,21.62,22.76,29.1,29840,36360,44960,47330,60520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-5092,Manicurists and Pedicurists,detailed,3060,4,1.595,1.86,NA,NA,18.73,38960,2.8,14.62,17.51,17.64,21.57,22.63,30420,36410,36680,44860,47070,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-5094,Skincare Specialists,detailed,1230,39.5,0.642,1.79,NA,NA,31.03,64550,12.5,14.65,21.1,30.04,38.76,46.34,30460,43890,62480,80620,96380,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-6011,Baggage Porters and Bellhops,detailed,120,48.1,0.063,0.43,NA,NA,18.24,37930,4.5,15.84,15.84,18.17,18.65,22,32950,32950,37790,38800,45760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-6012,Concierges,detailed,680,24.3,0.357,1.5,NA,NA,19.66,40900,1.7,17.56,18.17,18.28,20.34,23.85,36530,37790,38010,42310,49620,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,detailed,390,28.9,0.201,0.92,NA,NA,24.05,50020,7.8,14.77,18.57,21.68,27.91,36.44,30720,38630,45090,58060,75800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-9011,Childcare Workers,detailed,2710,14.9,1.412,0.45,NA,NA,17.66,36730,1.2,14.7,16.19,17.45,18.03,21.47,30570,33670,36300,37500,44660,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,4840,6.7,2.526,1.61,NA,NA,26.67,55480,4.3,14.86,20.38,24.46,29.1,37.64,30900,42380,50870,60530,78280,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,detailed,2070,7,1.08,0.58,NA,NA,19.32,40180,1.1,14.74,16.07,17.74,22.13,27.28,30660,33430,36900,46040,56730,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,930,16.1,0.483,0.74,NA,NA,20.27,42150,3,14.65,18.03,18.63,23.12,27.74,30480,37510,38750,48090,57700,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-9099,"Personal Care and Service Workers, All Other",detailed,**,**,**,**,NA,NA,14.82,30830,20.8,14.38,14.38,14.38,14.38,14.38,29920,29920,29920,29920,29920,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,173090,1.2,90.264,0.96,NA,NA,27.72,57660,1.1,14.59,16.68,21.22,30.19,48.69,30340,34700,44140,62790,101280,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,13560,2.9,7.071,0.87,NA,NA,26.82,55780,1.3,17.96,20.58,23.36,29.49,37.57,37350,42810,48600,61340,78140,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,4050,5.5,2.11,1.22,NA,NA,50.24,104510,2.5,29.81,34.57,44.29,60.86,79.2,62010,71910,92120,126590,164730,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-2011,Cashiers,detailed,30920,4.3,16.125,0.68,NA,NA,17.02,35400,0.8,14.34,14.52,16.39,17.91,22.27,29830,30210,34080,37260,46330,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-2012,Gambling Change Persons and Booth Cashiers,detailed,100,10.2,0.05,0.41,NA,NA,17.03,35410,4.3,14.36,14.36,16.32,18.15,22.44,29860,29880,33940,37740,46670,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,10440,5.4,5.443,2.06,NA,NA,20.41,42460,1.9,15.77,17.32,18.16,22.86,28.78,32810,36030,37760,47550,59860,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,2690,4.7,1.402,0.74,NA,NA,21.88,45510,1.4,14.81,17.65,20.38,23.6,30.72,30800,36710,42380,49090,63890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,47710,2.1,24.88,0.95,NA,NA,18.65,38790,0.8,14.52,15.84,16.82,18.15,22.92,30200,32960,34980,37750,47680,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,4290,12.6,2.237,3.26,NA,NA,46.98,97720,3.4,18.97,26.36,38.97,61.68,78.42,39450,54820,81060,128290,163120,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,6630,7.1,3.456,1.15,NA,NA,37.16,77280,4,21.15,23.56,30.04,46.1,60.64,43990,48990,62490,95890,126140,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,5550,6.7,2.892,0.95,NA,NA,35.77,74390,3.7,18.57,23.55,29.36,38.11,61.75,38620,48990,61070,79270,128450,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,810,15,0.42,1.59,NA,NA,26.9,55960,3.1,17.17,20.54,23.4,29.64,37.76,35720,42720,48670,61660,78540,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,11150,5.8,5.814,0.8,NA,NA,37.2,77370,2.3,18.57,23.68,30.33,47.35,62.21,38620,49260,63080,98490,129390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,6460,12.1,3.37,1.78,NA,NA,59.77,124330,3.5,24,37.38,52.99,77.54,99.13,49930,77740,110220,161290,206190,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,21010,4.4,10.957,1.24,NA,NA,39.44,82040,2.3,22.45,26.45,35.2,47.36,62.8,46690,55020,73210,98510,130620,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,detailed,850,22.2,0.445,1.54,NA,NA,18.97,39460,2.3,15.6,16.11,17.97,22.25,23.07,32450,33510,37380,46280,47980,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,600,33.6,0.312,0.91,NA,NA,43.84,91180,5.9,29.51,37.86,49.09,49.51,49.51,61380,78760,102110,102970,102970,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,3420,11.8,1.784,1.43,NA,NA,31.66,65860,3.1,18.54,23.26,29.58,37.82,48.61,38550,48390,61520,78660,101110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-9031,Sales Engineers,detailed,670,31.5,0.348,0.82,NA,NA,66.35,138010,9,39.11,49.68,61.24,80.64,#,81350,103340,127370,167720,#,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-9041,Telemarketers,detailed,600,26.2,0.315,0.39,NA,NA,23.09,48030,8.7,15.74,16.69,18.18,28.78,35.84,32730,34720,37800,59860,74540,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,100,33.2,0.051,0.92,NA,NA,17.2,35770,4.8,14.36,14.36,17.87,17.98,17.98,29860,29860,37180,37410,37410,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",detailed,1500,16.6,0.782,0.47,NA,NA,22.25,46280,6,14.74,17.45,17.97,22.67,36.76,30650,36300,37380,47160,76450,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,239510,1.7,124.905,0.96,NA,NA,25.32,52660,0.5,17.23,18.4,22.99,29.12,36.59,35840,38260,47820,60570,76110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,18100,2.1,9.439,0.92,NA,NA,38.23,79520,0.9,23.59,29.31,36.72,42.47,54.73,49070,60970,76380,88340,113830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,430,18.6,0.224,0.66,NA,NA,20.67,42990,5.7,16.12,17.2,18.16,22.27,30.44,33540,35780,37770,46320,63320,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,1700,7.8,0.888,0.59,NA,NA,25.57,53180,6.1,17.17,18.01,22.47,28.56,36.94,35720,37450,46740,59400,76840,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,7710,6.1,4.022,1.32,NA,NA,22.48,46750,1,16.33,18.26,22.66,25.16,29.16,33960,37990,47130,52340,60640,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,18370,3.1,9.58,0.89,NA,NA,26.01,54100,0.9,18.46,22.66,24.45,29.27,34.36,38390,47130,50850,60870,71460,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-3041,Gambling Cage Workers,detailed,440,3.6,0.227,2.88,NA,NA,17.28,35930,1,14.36,14.37,17.45,18.28,22.14,29870,29890,36300,38020,46040,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,2740,10.4,1.43,1.35,NA,NA,28.81,59930,1.1,20.43,23.23,29.13,31.15,37.12,42490,48310,60600,64800,77200,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,1410,25,0.734,1.67,NA,NA,22.29,46370,1.8,17.69,18.49,22.72,23.77,28.57,36790,38460,47260,49440,59430,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,3620,7.1,1.89,0.73,NA,NA,19.92,41440,1.3,16.9,17.97,18.11,22.15,22.83,35160,37380,37660,46080,47480,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-3099,"Financial Clerks, All Other",detailed,220,16.8,0.113,0.52,NA,NA,23.05,47940,2.4,16.08,22.63,22.96,23.39,28.85,33450,47070,47750,48640,60000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,300,20.6,0.158,0.56,NA,NA,32.76,68150,3.3,23.59,33.36,33.36,33.36,37.13,49070,69390,69390,69390,77240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4031,"Court, Municipal, and License Clerks",detailed,1090,3.6,0.568,0.53,NA,NA,29.83,62040,0.4,23.36,28.86,29.16,30.31,36.97,48590,60020,60660,63050,76910,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,120,30.2,0.064,0.54,NA,NA,23.83,49570,4,17.82,19.92,22.67,26.69,29.2,37070,41440,47150,55510,60730,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,35380,5,18.453,0.93,NA,NA,21.98,45710,1,15.93,17.7,20.33,23.35,29.5,33120,36820,42280,48570,61350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,1690,3.5,0.881,0.82,NA,NA,27.15,56470,0.4,20.7,23,28.02,30.38,32.47,43060,47840,58290,63190,67540,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,1090,8,0.567,0.93,NA,NA,20.5,42640,2.1,14.53,16.93,20.7,22.9,26.28,30220,35210,43060,47630,54660,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,1350,8.2,0.706,0.45,NA,NA,17.16,35680,1.7,14.78,16.39,16.95,17.62,17.96,30740,34100,35260,36660,37360,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,1530,6.5,0.796,0.66,NA,NA,22.18,46130,1.4,17.68,18.21,22.38,23.03,28.49,36770,37880,46550,47910,59250,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,460,1.7,0.238,0.43,NA,NA,19.77,41120,0.4,14.43,17.88,18.29,22.63,23.16,30020,37180,38030,47070,48170,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,2280,9,1.188,0.7,NA,NA,25.86,53800,2.7,14.51,21.43,26.04,29.39,37.05,30180,44570,54170,61140,77060,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,170,32.7,0.088,0.31,NA,NA,22.22,46230,3.6,18.4,19.63,21.34,23.41,25.84,38260,40830,44380,48700,53760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,23030,7.5,12.009,12.64,NA,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,1600,6.2,0.834,1.14,NA,NA,24.23,50390,1.1,18.05,21.55,23.23,28.61,29.9,37540,44810,48310,59500,62190,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,11680,7.5,6.089,0.87,NA,NA,19.64,40840,1.5,14.88,17.32,18.11,22.37,23.39,30960,36020,37680,46530,48660,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,2030,5,1.06,1.48,NA,NA,23.01,47870,0.9,14.53,16.88,22.79,28.86,29.49,30220,35110,47400,60020,61340,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,1960,6.5,1.021,0.93,NA,NA,22.83,47480,2.4,16.6,18.47,22.72,25.55,29.59,34530,38430,47260,53140,61550,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5011,Cargo and Freight Agents,detailed,1330,18.6,0.696,1.14,NA,NA,25.55,53150,6,17.85,19.93,22.81,28.86,36.73,37130,41440,47450,60020,76400,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,580,18.6,0.305,0.63,NA,NA,19.18,39890,2.7,15.81,17.3,17.89,22.33,22.89,32880,35990,37210,46450,47610,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,620,36.6,0.322,0.47,NA,NA,34.06,70840,2.2,29.1,29.46,36.82,37.55,38.33,60520,61280,76580,78100,79720,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,2350,6.3,1.227,0.89,NA,NA,27.76,57730,1.7,17.02,20.44,26.48,31.12,37.94,35400,42520,55070,64740,78920,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5041,"Meter Readers, Utilities",detailed,210,19.4,0.107,0.63,NA,NA,30.35,63130,1.3,22.9,28.86,29.16,32.06,36.06,47630,60020,60660,66680,75000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,640,0,0.336,0.6,NA,NA,26.1,54290,0,18.69,22.15,25.28,30.87,31.49,38880,46070,52580,64210,65500,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,3500,0,1.823,0.77,NA,NA,26.76,55650,0,19.06,20.76,26.1,32.32,32.34,39640,43180,54290,67230,67270,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,1500,0,0.784,0.98,NA,NA,25.95,53970,0,18.1,21.29,30.2,30.87,30.87,37650,44280,62820,64210,64210,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5061,"Production, Planning, and Expediting Clerks",detailed,5620,7.3,2.933,1.13,NA,NA,27.36,56920,1.6,17.3,19.44,24.72,30.5,40.38,35980,40420,51410,63440,83980,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,13580,3.8,7.082,1.25,NA,NA,23.29,48440,0.7,17.41,18.18,22.31,26.63,36.3,36210,37810,46400,55400,75500,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,670,9.6,0.352,0.91,NA,NA,23.1,48050,1.5,17.87,20.7,22.72,26.28,28.9,37170,43060,47260,54660,60120,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,6010,4.1,3.132,0.95,NA,NA,34.82,72430,1,23.59,29.46,36.86,37.89,46.8,49070,61280,76680,78810,97350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-6012,Legal Secretaries and Administrative Assistants,detailed,2180,17.2,1.139,1.03,NA,NA,28.68,59640,6.9,18.36,22.76,28.03,36.65,38.04,38180,47330,58300,76240,79120,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-6013,Medical Secretaries and Administrative Assistants,detailed,4670,6.3,2.433,0.52,NA,NA,24,49920,0.8,18.21,22.38,23,27.97,29,37880,46550,47830,58180,60330,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,17750,2.9,9.255,0.71,NA,NA,24.41,50770,1,17.92,21.22,23.35,28.61,29.6,37270,44140,48570,59500,61570,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9021,Data Entry Keyers,detailed,1060,20.8,0.554,0.53,NA,NA,19.77,41130,2.9,14.42,16.93,18.16,22.5,27.31,29990,35210,37780,46800,56800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9022,Word Processors and Typists,detailed,140,13.6,0.072,0.24,NA,NA,23.09,48020,2.8,17.82,18.4,22.38,25.53,28.86,37060,38260,46550,53100,60020,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9041,Insurance Claims and Policy Processing Clerks,detailed,1820,7.3,0.948,0.61,NA,NA,27.25,56680,2,18.07,22.69,25.25,29.93,38.04,37580,47200,52530,62260,79120,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,970,20.8,0.504,1.02,NA,NA,20.78,43210,1.8,16.95,17.36,17.69,22.38,28.92,35260,36110,36800,46550,60150,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9061,"Office Clerks, General",detailed,29620,8.3,15.446,0.84,NA,NA,22.87,47570,0.9,15.91,18.01,22.46,26.78,29.75,33080,37450,46720,55700,61870,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9071,"Office Machine Operators, Except Computer",detailed,1220,28.1,0.637,2.73,NA,NA,20.14,41900,3.8,15.99,16.33,20.27,23.25,26.28,33260,33960,42150,48360,54660,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9081,Proofreaders and Copy Markers,detailed,80,44.8,0.04,1.06,NA,NA,21.54,44800,6.4,17.82,17.82,18.5,23.35,29.27,37070,37070,38480,48570,60880,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9111,Statistical Assistants,detailed,180,16,0.096,2.18,NA,NA,25.6,53250,2.5,18.47,22.66,23.35,29.46,31.76,38420,47130,48570,61270,66050,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,43-9199,"Office and Administrative Support Workers, All Other",detailed,2580,5.4,1.344,1.29,NA,NA,22.76,47350,1,14.52,18.36,21.48,25.89,28.42,30210,38180,44680,53840,59110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,1880,7.3,0.98,0.31,NA,NA,21.37,44440,2.1,14.24,16.37,18.02,23.42,31.69,29620,34050,37480,48710,65920,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,100,9.5,0.053,0.29,NA,NA,30.74,63930,2.6,20.47,23.42,32.01,34.81,42.73,42570,48710,66570,72400,88890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-2011,Agricultural Inspectors,detailed,60,39.1,0.03,0.31,NA,NA,29.19,60700,16.7,16.08,23.42,25.91,35.81,44.26,33440,48710,53890,74490,92060,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,920,10.8,0.48,0.24,NA,NA,18.57,38630,2.4,14.59,16.44,17.33,20.53,22.69,30340,34190,36050,42700,47190,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,390,8.7,0.201,0.83,NA,NA,17.31,36000,2.9,14.22,14.22,16.24,18.12,22.69,29570,29580,33790,37680,47190,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-4022,Logging Equipment Operators,detailed,160,12.6,0.083,0.46,NA,NA,28.72,59740,2.6,23.01,24.85,29.03,30.7,33.39,47860,51680,60380,63860,69460,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,45-4023,Log Graders and Scalers,detailed,30,26.8,0.017,0.73,NA,NA,24.04,50010,3.6,19.48,20.52,23.25,27.86,28.33,40520,42680,48360,57940,58930,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,91700,1.3,47.821,1.15,NA,NA,35.84,74550,0.8,21.22,23.98,33.18,46.57,53.55,44130,49870,69010,96870,111390,,
